timestamp,symbol,price,volume,support,resistance,setup,entry,target,grade,score,trade_status
2026-08-28 11:23:20,LCID,5.0055999755859375,17487288.3,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.164999961853027,5.53000020980835,A+,9,waiting
2026-08-28 11:23:20,NOK,10.425000190734863,92168945.33333333,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 11:23:20,AMC,2.740000009536743,41488430.63333333,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 11:23:20,F,13.930000305175781,49336509.45,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.260000228881836,14.4399995803833,A+,8,waiting
2026-08-28 11:26:10,JBLU,4.864999771118164,29759927.783333335,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 11:26:10,DNUT,3.469899892807007,2928436.1666666665,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 11:26:10,SOFI,18.899999618530273,72291205.31666666,17.93000030517578,18.959999084472656,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 11:26:10,PLUG,2.2100000381469727,55911249.86666667,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 11:26:10,SIRI,28.329999923706055,4739201.85,28.31999969482422,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,6,waiting
2026-08-28 11:26:10,OPEN,3.4000000953674316,57393247.416666664,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 11:26:10,LCID,4.994999885559082,17490008.966666665,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.164999961853027,5.53000020980835,A+,9,waiting
2026-08-28 11:26:10,NOK,10.444999694824219,92173909.65,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 11:26:10,AMC,2.740000009536743,41489323.05,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 11:26:10,F,13.9399995803833,49337996.53333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.260000228881836,14.4399995803833,A+,8,waiting
2026-08-28 11:30:59,JBLU,4.860099792480469,29762170.9,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 11:30:59,DNUT,3.4700000286102295,2928567.816666667,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 11:30:59,SOFI,18.850000381469727,72295964.11666666,17.93000030517578,18.860000610351562,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 11:30:59,PLUG,2.2200000286102295,55915146.3,2.119999885559082,2.3399999141693115,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 11:30:59,SIRI,28.44499969482422,4749086.0,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,7,waiting
2026-08-28 11:30:59,OPEN,3.384999990463257,57395521.53333333,3.380000114440918,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 11:30:59,LCID,4.980000019073486,17491984.166666668,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.164999961853027,5.53000020980835,A+,9,waiting
2026-08-28 11:30:59,NOK,10.4399995803833,92188120.0,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 11:30:59,AMC,2.737299919128418,41492058.45,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 11:30:59,F,13.920000076293945,49345129.13333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-08-28 12:46:23,JBLU,4.829999923706055,29802629.216666665,4.769999980926514,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A+,8,waiting
2026-08-28 12:46:23,DNUT,3.4700000286102295,2932356.55,3.4000000953674316,3.4800000190734863,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-08-28 12:46:23,SOFI,18.385000228881836,72431732.93333334,17.93000030517578,18.43000030517578,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-08-28 12:46:23,PLUG,2.190000057220459,56049992.016666666,2.119999885559082,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,5,Target Reached
2026-08-28 12:46:23,SIRI,28.450000762939453,4754191.933333334,28.31999969482422,28.770000457763672,DAILY MACD BULLISH RECOVERY,28.645000457763672,28.770000457763672,NO TRADE,7,waiting
2026-08-28 12:46:23,OPEN,3.3299999237060547,57473575.96666667,3.2100000381469727,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-08-28 12:46:23,LCID,4.988999843597412,17511695.116666667,4.929999828338623,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.164999961853027,5.53000020980835,A+,9,waiting
2026-08-28 12:46:23,NOK,10.274999618530273,92349635.11666666,9.829999923706055,10.5600004196167,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-08-28 12:46:23,AMC,2.690000057220459,41539300.95,2.319999933242798,2.9600000381469727,,,,NO TRADE,1,No Entry
2026-08-28 12:46:23,F,13.859999656677246,49456024.93333333,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.5,14.550000190734863,NO TRADE,5,"Triggered, Target Not Reached"
2026-09-01 21:12:03,JBLU,4.46999979019165,30066324.85,4.349999904632568,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A,7,waiting
2026-09-01 21:12:03,DNUT,3.359999895095825,3003021.816666667,3.2799999713897705,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-01 21:12:03,SOFI,17.049999237060547,71711674.96666667,16.719999313354492,17.100000381469727,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,6,Target Reached
2026-09-01 21:12:03,PLUG,2.0899999141693115,55534285.166666664,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-01 21:12:03,SIRI,27.6200008392334,4768368.416666667,27.389999389648438,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,6,waiting
2026-09-01 21:12:03,OPEN,3.0399999618530273,57609075.21666667,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-01 21:12:03,LCID,4.550000190734863,17353720.8,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.025000095367432,5.53000020980835,A+,8,waiting
2026-09-01 21:12:03,NOK,9.930000305175781,89403740.45,9.829999923706055,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-01 21:12:03,AMC,2.5799999237060547,41189301.53333333,2.319999933242798,2.5999999046325684,,,,NO TRADE,1,No Entry
2026-09-01 21:12:03,F,13.84000015258789,49334865.03333333,13.760000228881836,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.050000190734863,14.180000305175781,NO TRADE,7,waiting
2026-09-01 22:16:32,JBLU,4.46999979019165,30066324.85,4.349999904632568,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A,7,waiting
2026-09-01 22:16:32,DNUT,3.359999895095825,3003021.816666667,3.2799999713897705,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-01 22:16:32,SOFI,17.049999237060547,71711674.96666667,16.719999313354492,17.100000381469727,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,6,Target Reached
2026-09-01 22:16:32,PLUG,2.0899999141693115,55534285.166666664,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-01 22:16:32,SIRI,27.6200008392334,4768368.416666667,27.389999389648438,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,6,waiting
2026-09-01 22:16:32,OPEN,3.0399999618530273,57609075.21666667,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-01 22:16:32,LCID,4.550000190734863,17353720.8,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.025000095367432,5.53000020980835,A+,8,waiting
2026-09-01 22:16:32,NOK,9.930000305175781,89403740.45,9.829999923706055,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-01 22:16:32,AMC,2.5799999237060547,41189301.53333333,2.319999933242798,2.5999999046325684,,,,NO TRADE,1,No Entry
2026-09-01 22:16:32,F,13.84000015258789,49334865.03333333,13.760000228881836,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.050000190734863,14.180000305175781,NO TRADE,7,waiting
2026-09-02 09:09:59,JBLU,4.46999979019165,30069191.666666668,4.349999904632568,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.949999809265137,5.230000019073486,A,7,waiting
2026-09-02 09:09:59,DNUT,3.359999895095825,3003023.3333333335,3.2799999713897705,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-02 09:09:59,SOFI,17.049999237060547,71714223.33333333,16.719999313354492,17.100000381469727,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,6,Target Reached
2026-09-02 09:09:59,PLUG,2.0899999141693115,55536396.666666664,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-02 09:09:59,SIRI,27.6200008392334,4768388.333333333,27.389999389648438,28.389999389648438,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,6,waiting
2026-09-02 09:09:59,OPEN,3.0399999618530273,57610515.0,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-02 09:09:59,LCID,4.550000190734863,17354178.333333332,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,5.025000095367432,5.53000020980835,A+,8,waiting
2026-09-02 09:09:59,NOK,9.930000305175781,89406023.33333333,9.829999923706055,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-02 09:09:59,AMC,2.5799999237060547,41189625.0,2.319999933242798,2.5999999046325684,,,,NO TRADE,1,No Entry
2026-09-02 09:09:59,F,13.84000015258789,49364943.333333336,13.760000228881836,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.050000190734863,14.180000305175781,NO TRADE,7,waiting
2026-09-02 10:07:51,JBLU,4.625,29875384.8,4.610000133514404,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.639999866485596,4.940000057220459,A+,9,waiting
2026-09-02 10:07:51,DNUT,3.4200000762939453,2939906.0,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-02 10:07:51,SOFI,17.559999465942383,70540620.46666667,17.079999923706055,17.665000915527344,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,6,Target Reached
2026-09-02 10:07:51,PLUG,2.0950000286102295,54892338.56666667,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-02 10:07:51,SIRI,29.34000015258789,4685723.6,29.18000030517578,29.40999984741211,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,7,"Triggered, Target Not Reached"
2026-09-02 10:07:51,OPEN,3.0950000286102295,57321124.766666666,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-02 10:07:51,LCID,4.618000030517578,17103009.7,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,4.679999828338623,5.53000020980835,A+,9,waiting
2026-09-02 10:07:51,NOK,9.8149995803833,87851696.35,9.789999961853027,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-02 10:07:51,AMC,2.7049999237060547,40988594.516666666,2.319999933242798,2.7799999713897705,,,,NO TRADE,1,No Entry
2026-09-02 10:07:51,F,14.020000457763672,48986345.666666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.199999809265137,14.260000228881836,NO TRADE,6,waiting
2026-09-02 10:17:30,JBLU,4.65500020980835,29889896.866666667,4.610000133514404,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.664999961853027,4.940000057220459,A+,9,waiting
2026-09-02 10:17:30,DNUT,3.4049999713897705,2940488.433333333,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-02 10:17:30,SOFI,17.79129981994629,70578460.03333333,17.649999618530273,18.43000030517578,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-09-02 10:17:30,PLUG,2.0950000286102295,54903610.11666667,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-02 10:17:30,SIRI,29.3799991607666,4688470.733333333,29.18000030517578,29.40999984741211,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,7,"Triggered, Target Not Reached"
2026-09-02 10:17:30,OPEN,3.075000047683716,57332205.916666664,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-02 10:17:30,LCID,4.664999961853027,17108358.65,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,4.690000057220459,5.53000020980835,A+,9,waiting
2026-09-02 10:17:30,NOK,9.795000076293945,87879755.73333333,9.789999961853027,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-02 10:17:30,AMC,2.682499885559082,40998010.5,2.319999933242798,2.7799999713897705,,,,NO TRADE,1,No Entry
2026-09-02 10:17:30,F,14.0,49004132.916666664,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.199999809265137,14.260000228881836,NO TRADE,6,waiting
2026-09-02 10:24:07,JBLU,4.660099983215332,29896482.216666665,4.659999847412109,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.670000076293945,4.940000057220459,A+,9,waiting
2026-09-02 10:24:07,DNUT,3.4200000762939453,2941295.2333333334,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-02 10:24:07,SOFI,17.834999084472656,70594553.41666667,17.649999618530273,18.43000030517578,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-09-02 10:24:07,PLUG,2.101799964904785,54918754.56666667,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-02 10:24:07,SIRI,29.329999923706055,4689356.916666667,29.18000030517578,29.40999984741211,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,7,"Triggered, Target Not Reached"
2026-09-02 10:24:07,OPEN,3.0999999046325684,57336621.1,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-02 10:24:07,LCID,4.659999847412109,17111714.366666667,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,4.690000057220459,5.53000020980835,A+,9,waiting
2026-09-02 10:24:07,NOK,9.854999542236328,87903264.43333334,9.829999923706055,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-02 10:24:07,AMC,2.6649999618530273,41005763.13333333,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-09-02 10:24:07,F,13.969900131225586,49015777.483333334,13.850000381469727,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.199999809265137,14.260000228881836,NO TRADE,6,waiting
2026-09-02 10:45:46,JBLU,4.679999828338623,29921349.4,4.659999847412109,4.940000057220459,DAILY MACD BULLISH RECOVERY,4.684999942779541,4.940000057220459,A+,9,waiting
2026-09-02 10:45:46,DNUT,3.4549999237060547,2942729.716666667,3.4000000953674316,3.4600000381469727,DAILY MACD BULLISH RECOVERY,3.1700000762939453,3.3499999046325684,NO TRADE,8,Target Reached
2026-09-02 10:45:46,SOFI,17.799999237060547,70642677.0,17.649999618530273,18.43000030517578,DAILY MACD BULLISH RECOVERY,18.079999923706055,18.43000030517578,NO TRADE,8,Target Reached
2026-09-02 10:45:46,PLUG,2.1085000038146973,54993560.9,2.0199999809265137,2.2100000381469727,DAILY MACD BULLISH RECOVERY,2.200000047683716,2.2100000381469727,NO TRADE,4,Target Reached
2026-09-02 10:45:46,SIRI,29.434999465942383,4693539.216666667,29.18000030517578,30.110000610351562,DAILY MACD BULLISH RECOVERY,28.75,28.770000457763672,NO TRADE,7,"Triggered, Target Not Reached"
2026-09-02 10:45:46,OPEN,3.0999999046325684,57366064.166666664,,3.609999895095825,DAILY MACD BULLISH RECOVERY,3.6600000858306885,3.75,NO TRADE,6,"Triggered, Target Not Reached"
2026-09-02 10:45:46,LCID,4.639999866485596,17119428.116666667,4.46999979019165,5.53000020980835,DAILY MACD BULLISH RECOVERY,4.690000057220459,5.53000020980835,A+,9,waiting
2026-09-02 10:45:46,NOK,9.845000267028809,87956078.75,9.829999923706055,10.170000076293945,DAILY MACD BULLISH RECOVERY,9.430000305175781,10.170000076293945,NO TRADE,8,Target Reached
2026-09-02 10:45:46,AMC,2.6624999046325684,41019085.43333333,2.319999933242798,2.6700000762939453,,,,NO TRADE,1,No Entry
2026-09-02 10:45:46,F,14.055000305175781,49050799.46666667,14.020000457763672,14.180000305175781,DAILY MACD BULLISH RECOVERY,14.199999809265137,14.260000228881836,NO TRADE,6,waiting
